"Contig"	"TAIRaccessions"	"intQ"	"originQ"	"trtQ"	"covQ"	"GOterms"
"Contig985"	"Contig985"	"AT3G02520,AT5G22420"	0.647801523638378	1	0.0221102109830377	1	"GO:0005635, GO:0005635, GO:0005737, GO:0005886, GO:0005886, GO:0005886, GO:0009506, GO:0009507, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0045309, GO:0003824, GO:0005488, GO:0005575, GO:0008152, GO:0009556, GO:0009556, GO:0016627"
"Contig9853"	"Contig9853"	"AT4G27680,NA"	0.865241307045443	0.701077330656859	8.14329482412112e-05	0.284671592414363	"GO:0000166, GO:0005524, GO:0016887, GO:0017111"
"Contig9866"	"Contig9866"	"AT4G15510,AT3G07890"	0.79015764605586	0.0387339901794547	0.520561088565474	0.0332453383743671	"GO:0005097, GO:0005097, GO:0032313, GO:0032313, GO:0032313, GO:0032313, GO:0032313, GO:0032313, GO:0005509, GO:0005509, GO:0005509, GO:0009507, GO:0009507, GO:0009507, GO:0009507, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009543, GO:0009543, GO:0009543, GO:0009543, GO:0009543, GO:0009543, GO:0009543, GO:0009543, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009579, GO:0009579, GO:0009579, GO:0009579, GO:0009579, GO:0009579, GO:0009579, GO:0009654, GO:0009654, GO:0015979, GO:0015979, GO:0015979, GO:0015979, GO:0015979, GO:0015979, GO:0016020, GO:0016020, GO:0016020, GO:0030095, GO:0030095, GO:0030095, GO:0030095, GO:0030095, GO:0031977"
"Contig9867"	"Contig9867"	"AT3G29100,AT5G40760"	0.56262231105136	0.325971398808935	0.0241696739104	0.695386982947461	"GO:0000149, GO:0004872, GO:0006891, GO:0006891, GO:0006944, GO:0006944, GO:0004345, GO:0004345, GO:0005829, GO:0005829, GO:0005829, GO:0006006, GO:0006006, GO:0006006, GO:0006006, GO:0009051, GO:0009051"
"Contig9871"	"Contig9871"	"AT1G19180,NA"	0.613814419186667	1	0.00606444888986825	1	"GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005515, GO:0005634, GO:0009555, GO:0009753, GO:0009867, GO:0009867, GO:0009908, GO:0042742, GO:0042742"
"Contig9872"	"Contig9872"	"AT5G09270,AT2G01970"	0.0377592517418987	0.839017907422895	0.376498712589805	0.0525169294614026	"GO:0005774, GO:0005774, GO:0005774, GO:0005794, GO:0006810, GO:0009505, GO:0009506, GO:0016021, GO:0003674, GO:0008150"
"Contig9873"	"Contig9873"	"AT1G56290,AT1G79040"	0.331262220649157	1	0.117636092693552	0.0448514278785517	"GO:0005515, GO:0009507, GO:0009507, GO:0009523, GO:0009523, GO:0009534, GO:0009534, GO:0009534, GO:0009534, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009579, GO:0010270, GO:0010270, GO:0010270, GO:0010270, GO:0015979, GO:0015979, GO:0005575"
"Contig9875"	"Contig9875"	"AT5G26210,AT1G50575"	0.681571858796709	0.15790780916503	0.0407225790536052	0.515417687928157	"GO:0003677, GO:0005634, GO:0005829, GO:0006355, GO:0006355, GO:0035064, GO:0008152, GO:0009507, GO:0016831"
"Contig9883"	"Contig9883"	"AT1G02410,AT1G10630"	0.765556437154677	1	0.00174593191696938	0.126286845040064	"GO:0005507, GO:0005525, GO:0005525, GO:0005774, GO:0005774, GO:0005774, GO:0005829, GO:0005886, GO:0005886, GO:0006499, GO:0006499, GO:0006499, GO:0016004, GO:0016020, GO:0005507, GO:0008150"
"Contig9888"	"Contig9888"	"AT1G14360,AT4G27300"	0.844028113307699	0.0772218421640277	0.0107774320242665	0.561227699126004	"GO:0015165, GO:0055085, GO:0055085, GO:0004672, GO:0004672, GO:0004674, GO:0004674, GO:0005524, GO:0005529, GO:0006468, GO:0006468, GO:0006468, GO:0009506, GO:0016301, GO:0030246, GO:0031625, GO:0031625, GO:0031625, GO:0048544"
"Contig9889"	"Contig9889"	"AT4G23420,AT4G15955"	0.42351895916774	1	0.00249141266487053	0.0272991024464018	"GO:0003824, GO:0003824, GO:0003824, GO:0005575, GO:0003824, GO:0003824, GO:0003824, GO:0005488, GO:0005488, GO:0005488, GO:0008152, GO:0008152, GO:0008152, GO:0008152, GO:0009507, GO:0016491, GO:0016491, GO:0016491, GO:0016491, GO:0055114, GO:0055114, GO:0055114"
"Contig989"	"Contig989"	"AT4G31130,AT2G28680"	0.561188285083735	1	0.0209147149906841	0.329339186945505	"GO:0005575, GO:0008150, GO:0045735, GO:0045735, GO:0003674, GO:0005886, GO:0008150"
"Contig990"	"Contig990"	"AT2G25110,AT5G66530"	0.211063459018813	0.103780935747177	0.0127093081476965	0.21717107955237	"GO:0003824, GO:0003824, GO:0004034, GO:0005975, GO:0005975, GO:0006012, GO:0006012, GO:0009507, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0016853, GO:0016853, GO:0030246, GO:0030246, GO:0048046, GO:0003674, GO:0005783, GO:0005783, GO:0016020, GO:0042742, GO:0042742, GO:0050832, GO:0050832, GO:0052033, GO:0052033"
"Contig9906"	"Contig9906"	"NA,NA"	0.842315790443696	0.410979369188763	0.0196883148482414	0.658826859763882	NA
"Contig9909"	"Contig9909"	"NA,NA"	0.865241307045443	0.984985556819661	0.353970306653406	0.0144414124199568	NA
"Contig9912"	"Contig9912"	"AT1G22050,NA"	0.504263001271946	0.234622674060678	0.0447956757245174	0.924150083473871	"GO:0003674, GO:0005575"
"Contig9913"	"Contig9913"	"AT3G12120,AT1G04250"	0.790068790746195	0.0447781193866104	0.20360853343457	0.0483880576968939	"GO:0000502, GO:0003700, GO:0003700, GO:0005515, GO:0005634, GO:0008180, GO:0008180, GO:0009733, GO:0009733, GO:0009733, GO:0009734, GO:0009734, GO:0019005, GO:0042802, GO:0005783, GO:0006629, GO:0006629, GO:0016720, GO:0045485, GO:0055114, GO:0055114"
"Contig9915"	"Contig9915"	"AT5G49160,NA"	0.865241307045443	0.321846103864342	0.0120131479730305	1	"GO:0006349, GO:0006349, GO:0008168, GO:0009294, GO:0009910, GO:0010069, GO:0010069, GO:0010216, GO:0010216, GO:0010216, GO:0010424, GO:0010424, GO:0010424"
"Contig9916"	"Contig9916"	"AT4G11175,AT1G58190"	0.461668487476722	0.745389130891254	0.0423872330116191	0.722037343058974	"GO:0003723, GO:0003723, GO:0003743, GO:0006413, GO:0006413, GO:0006413, GO:0009507, GO:0007165, GO:0012505, GO:0012505"
"Contig9917"	"Contig9917"	"AT5G01810,AT4G39970"	0.135225009851571	0.304390565236515	0.00527640732743739	0.239543171346028	"GO:0003824, GO:0008152, GO:0009507, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0016787, GO:0016787, GO:0004672, GO:0004672, GO:0004672, GO:0004672, GO:0009738, GO:0009738, GO:0009788, GO:0009788, GO:0016301"
"Contig9927"	"Contig9927"	"AT1G63390,NA"	0.399439201607868	0.368619602464307	0.043209674757284	1	"GO:0004497, GO:0004499, GO:0005575, GO:0050660, GO:0050661, GO:0050661, GO:0055114"
"Contig9937"	"Contig9937"	"AT5G13190,AT3G20780"	0.720291452441196	1	0.0282051305690649	1	"GO:0003918, GO:0003918, GO:0003918, GO:0005515, GO:0005515, GO:0007389, GO:0009330, GO:0009741, GO:0010026, GO:0010026, GO:0042023, GO:0042023, GO:0042023, GO:0042802, GO:0005886, GO:0034051, GO:0034051"
"Contig9939"	"Contig9939"	"AT5G21090,NA"	0.528153963345671	1	0.00949024779036795	1	"GO:0007165, GO:0012505"
"Contig9944"	"Contig9944"	"AT3G57030,NA"	0.518679713688173	0.628898135427864	0.0192611075331032	1	"GO:0005783, GO:0005886, GO:0009058, GO:0009505, GO:0009506, GO:0009821, GO:0009821, GO:0016844"
"Contig9947"	"Contig9947"	"NA,NA"	0.651209120034884	0.685119804493221	0.407804800524106	0.0483690622392648	NA
"Contig9950"	"Contig9950"	"AT4G24740,NA"	0.359755794031821	0.783557819762465	0.0459208223913675	0.207886996370505	"GO:0004672, GO:0004672, GO:0004674, GO:0004674, GO:0005515, GO:0006397, GO:0006397, GO:0016301, GO:0046777, GO:0046777, GO:0046777"
"Contig9953"	"Contig9953"	"AT3G05010,AT4G32150"	0.757940708966943	0.0366425454598136	0.011496059789865	0.0409465626711119	"GO:0005773, GO:0005773, GO:0005774, GO:0005774, GO:0005774, GO:0005886, GO:0006944, GO:0006944, GO:0009651, GO:0009651, GO:0009737, GO:0010118, GO:0016020, GO:0046909, GO:0046909, GO:0003674, GO:0008150, GO:0016020"
"Contig9956"	"Contig9956"	"AT4G15780,AT1G12240"	0.210485800516576	0.231654362990199	0.0389784840833207	0.341024992312679	"GO:0003674, GO:0005886, GO:0006810, GO:0016192, GO:0016192, GO:0004553, GO:0004564, GO:0005773, GO:0005773, GO:0005773, GO:0005773, GO:0005975, GO:0009505"
"Contig9962"	"Contig9962"	"AT5G50375,AT3G59350"	0.780157473836631	0.517507260965134	6.22108444303884e-07	1	"GO:0000910, GO:0005783, GO:0005783, GO:0006907, GO:0006907, GO:0006907, GO:0009958, GO:0016126, GO:0047793, GO:0004672, GO:0004672, GO:0004672, GO:0004672, GO:0004672, GO:0004672, GO:0004713, GO:0004713, GO:0004713, GO:0004713, GO:0004713, GO:0004713, GO:0005524, GO:0005524, GO:0005524, GO:0005886, GO:0005886, GO:0005886, GO:0006468, GO:0006468, GO:0006468, GO:0006468, GO:0006468, GO:0006468, GO:0006468, GO:0006468, GO:0006468, GO:0016301, GO:0019901"
"Contig9964"	"Contig9964"	"AT3G20000,NA"	0.0829608183959769	0.646586978778609	0.407828712802823	0.0478211910315093	"GO:0005515, GO:0005515, GO:0005515, GO:0005739, GO:0005739, GO:0005739, GO:0005739, GO:0005741, GO:0005741, GO:0005741, GO:0005741, GO:0005742, GO:0005742, GO:0005742, GO:0005742, GO:0005743, GO:0005743, GO:0005743, GO:0005743, GO:0005774, GO:0005774, GO:0005774, GO:0006626, GO:0006626, GO:0006626, GO:0006820, GO:0008308, GO:0015450"
"Contig9967"	"Contig9967"	"AT5G07670,AT2G21160"	0.463181392190621	0.0976168966968538	0.0235529295290614	0.0484081622974108	"GO:0005773, GO:0005773, GO:0005773, GO:0005773, GO:0005774, GO:0005774, GO:0005774, GO:0005774, GO:0005774, GO:0005774, GO:0005783, GO:0005886, GO:0005886, GO:0005886, GO:0005886, GO:0008150, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0003674, GO:0005575, GO:0008150"
"Contig9973"	"Contig9973"	"AT4G29400,NA"	0.267191516630073	1	0.0150839217494534	0.858980267491065	"GO:0008150"
"Contig9975"	"Contig9975"	"AT3G51150,NA"	0.744749261852056	0.371786538099173	0.0021930839822752	0.527692674992399	"GO:0003777, GO:0003777, GO:0003777, GO:0005524, GO:0005524, GO:0007018, GO:0007018"
"Contig9980"	"Contig9980"	"NA,NA"	0.522667406434893	0.045246940240665	0.00292198909379653	0.351122857755207	NA
"Contig9986"	"Contig9986"	"AT4G21400,NA"	0.375552473450273	1	0.022620345659372	0.60458232388967	"GO:0006468, GO:0006468, GO:0006468, GO:0012505, GO:0016301"
"Contig9989"	"Contig9989"	"AT5G19440,NA"	0.824847879704621	1	0.0185382182992625	1	"GO:0004022, GO:0005829, GO:0005886, GO:0009506"
"Contig9993"	"Contig9993"	"AT3G54110,AT4G05020"	0.822140720312723	0.737464331347471	0.0217705209913102	1	"GO:0005488, GO:0005739, GO:0005739, GO:0005743, GO:0005743, GO:0005743, GO:0005743, GO:0005743, GO:0005743, GO:0005743, GO:0005743, GO:0005774, GO:0005774, GO:0005774, GO:0006810, GO:0009506, GO:0009507, GO:0009853, GO:0009853, GO:0015979, GO:0015979, GO:0017077, GO:0017077, GO:0005509, GO:0005739, GO:0015036, GO:0016491, GO:0016491, GO:0031314, GO:0031314, GO:0031314, GO:0031314, GO:0050660, GO:0050660, GO:0055114, GO:0055114"
"Contig9997"	"Contig9997"	"AT3G07770,AT5G39830"	0.836523193620508	0.123386359983381	1.75178772457285e-08	1	"GO:0006508, GO:0006508, GO:0008233, GO:0008236, GO:0009507, GO:0009507, GO:0009534, GO:0009534, GO:0009534, GO:0009534, GO:0009543, GO:0009543, GO:0009543, GO:0009543, GO:0009543, GO:0009543, GO:0009543, GO:0009543, GO:0009579, GO:0009579, GO:0010206, GO:0010206, GO:0010206, GO:0010206, GO:0031977, GO:0005524, GO:0005524, GO:0005618, GO:0005739, GO:0005739, GO:0005739, GO:0005739, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006950, GO:0009570, GO:0009570, GO:0009570, GO:0009570"
"DKUS022_white_c10027"	"DKUS022_white_c10027"	"AT5G63860,NA"	0.571215994197136	1	0.00166878648297173	1	"GO:0000785, GO:0003682, GO:0005085, GO:0005634, GO:0005829, GO:0009411, GO:0009649, GO:0010224, GO:0010224"
"DKUS022_white_c10037"	"DKUS022_white_c10037"	"NA,NA"	0.846624391929135	1	0.00529065905305193	1	NA
"DKUS022_white_c10042"	"DKUS022_white_c10042"	"AT4G14950,NA"	0.830690214643759	0.569812119299727	0.0125030524016438	0.183176342928621	"GO:0003674, GO:0005783, GO:0005783, GO:0008150"
"DKUS022_white_c10069"	"DKUS022_white_c10069"	"AT1G66670,NA"	0.320069464521242	1	0.037593577677933	1	"GO:0004252, GO:0006508, GO:0009507, GO:0009532, GO:0009532, GO:0009532, GO:0009534, GO:0009534, GO:0009534, GO:0009534, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009840, GO:0009840, GO:0009840, GO:0009840, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941"
"DKUS022_white_c10072"	"DKUS022_white_c10072"	"AT5G10730,NA"	0.42394195437572	0.499265223908819	0.00981192417986583	0.427045107284888	"GO:0003824, GO:0005488, GO:0005886, GO:0008152, GO:0044237, GO:0044237, GO:0050662"
"DKUS022_white_c10073"	"DKUS022_white_c10073"	"AT5G44800,NA"	0.826669116987473	0.141690904373338	0.024077600302826	0.254196511073706	"GO:0003676, GO:0003677, GO:0003677, GO:0003682, GO:0003682, GO:0004386, GO:0004386, GO:0005524, GO:0005524, GO:0006333, GO:0006333, GO:0006333, GO:0006333, GO:0006355, GO:0006355, GO:0008270, GO:0009506"
"DKUS022_white_c10076"	"DKUS022_white_c10076"	"NA,NA"	0.802746070014833	0.697519952683638	0.0202645001578395	0.115466128514963	NA
"DKUS022_white_c10083"	"DKUS022_white_c10083"	"AT5G26667,NA"	0.822358150154262	1	0.0343462423206502	0.634707227453348	"GO:0004127, GO:0005829, GO:0005829, GO:0005829, GO:0009041, GO:0009041, GO:0009041, GO:0009041, GO:0009173, GO:0009173"
"DKUS022_white_c10113"	"DKUS022_white_c10113"	"AT1G56130,NA"	0.636102787295133	0.0642723564604575	0.00308141895125254	0.301579960246051	"GO:0004672, GO:0004672, GO:0004674, GO:0004674, GO:0005524, GO:0005524, GO:0005886, GO:0006468, GO:0006468, GO:0006468, GO:0016020"
"DKUS022_white_c10129"	"DKUS022_white_c10129"	"AT1G71730,NA"	0.567219149465009	0.524983661805335	0.0243430015205555	1	"GO:0003674, GO:0008150"
"DKUS022_white_c10137"	"DKUS022_white_c10137"	"NA,NA"	0.522447835498848	1	0.0439604509120176	1	NA
"DKUS022_white_c10174"	"DKUS022_white_c10174"	"AT3G16660,NA"	0.152598491388398	0.682973637343033	0.000513003989641356	1	"GO:0003674, GO:0008150, GO:0012505"
"DKUS022_white_c10189"	"DKUS022_white_c10189"	"AT4G38930,NA"	0.658329001709651	0.103708695038888	0.0295119011932739	0.109193276261335	"GO:0003674, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511"
"DKUS022_white_c10202"	"DKUS022_white_c10202"	"AT5G63050,NA"	0.582868343204411	1	0.0354271161257779	0.540211631304848	"GO:0003674, GO:0003674, GO:0009793"
"DKUS022_white_c10251"	"DKUS022_white_c10251"	"AT4G16146,NA"	0.605370040566537	1	0.447746954252014	0.0413810898485592	"GO:0003674, GO:0005575, GO:0008150"
"DKUS022_white_c10268"	"DKUS022_white_c10268"	"NA,NA"	0.865241307045443	0.32761371553306	5.44537143837293e-05	1	NA
"DKUS022_white_c10290"	"DKUS022_white_c10290"	"AT4G20880,NA"	0.246262315241699	1	0.0436886600670495	0.85482057971637	"GO:0005634"
"DKUS022_white_c10304"	"DKUS022_white_c10304"	"AT4G00525,NA"	0.106631493386241	0.268448899489289	0.520561088565474	0.0450816096467613	"GO:0003674, GO:0005575, GO:0008150"
"DKUS022_white_c10306"	"DKUS022_white_c10306"	"AT3G06730,NA"	0.367167828957663	0.0878580909084737	0.0164617182038639	0.588046098838518	"GO:0009295, GO:0009507, GO:0009507, GO:0009507, GO:0009579, GO:0009657, GO:0009657, GO:0015035, GO:0045454, GO:0047134"
"DKUS022_white_c10315"	"DKUS022_white_c10315"	"AT2G37870,NA"	0.516898612595173	1	0.00717146814957278	0.607290902851263	"GO:0006869, GO:0006869, GO:0008289, GO:0008289, GO:0009506"
"DKUS022_white_c10337"	"DKUS022_white_c10337"	"AT2G18030,NA"	0.38446928417949	1	0.0296408732800208	1	"GO:0006464, GO:0006464, GO:0006464, GO:0008113, GO:0012505, GO:0012505, GO:0016671, GO:0016671, GO:0019538, GO:0019538, GO:0055114, GO:0055114"
"DKUS022_white_c10352"	"DKUS022_white_c10352"	"AT1G80920,NA"	0.849279030221964	0.126783468348248	0.0297538039043327	0.0345071997760878	"GO:0005634, GO:0006457, GO:0006457, GO:0006457, GO:0006950, GO:0009416, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0031072, GO:0051082"
"DKUS022_white_c10362"	"DKUS022_white_c10362"	"NA,NA"	0.429402300460151	1	0.00441590475807035	0.793827602201538	NA
"DKUS022_white_c10365"	"DKUS022_white_c10365"	"AT1G67910,NA"	0.499955174384359	0.0358604341333016	0.240296347078419	0.0359946812170263	"GO:0003674, GO:0008150, GO:0009507, GO:0009507"
"DKUS022_white_c10398"	"DKUS022_white_c10398"	"AT5G59300,NA"	0.37674532750493	1	0.00672694755576839	1	"GO:0004842, GO:0004842, GO:0005622, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511"
"DKUS022_white_c10399"	"DKUS022_white_c10399"	"AT3G23030,NA"	0.495475393471136	0.379296578000401	0.00680088880953354	1	"GO:0003700, GO:0005515, GO:0005634, GO:0009733"
"DKUS022_white_c10423"	"DKUS022_white_c10423"	"AT3G10850,NA"	0.865241307045443	0.339676676431466	0.388311225294095	0.0272780308197374	"GO:0004416, GO:0004416, GO:0005737, GO:0005829, GO:0019243, GO:0019243"
"DKUS022_white_c10437"	"DKUS022_white_c10437"	"NA,NA"	0.71313104842283	0.224555644688127	0.0118108109064886	0.854624126865318	NA
"DKUS022_white_c10466"	"DKUS022_white_c10466"	"AT5G63160,NA"	0.814569802025222	1	0.0317962023239945	1	"GO:0005515, GO:0005515, GO:0005515, GO:0005516, GO:0005634, GO:0005634, GO:0005737, GO:0006355, GO:0006355, GO:0009553, GO:0009555, GO:0009733, GO:0009751, GO:0042542"
"DKUS022_white_c10490"	"DKUS022_white_c10490"	"AT3G60420,NA"	0.336466677961595	0.0384412571258875	0.149934683596742	0.0500136570001126	"GO:0005575"
"DKUS022_white_c10498"	"DKUS022_white_c10498"	"AT4G15955,NA"	0.409505748285867	0.751438601391918	0.038453887541703	1	"GO:0003824, GO:0003824, GO:0003824, GO:0005575"
"DKUS022_white_c10503"	"DKUS022_white_c10503"	"AT5G63440,NA"	0.791133646332748	1	0.0215646341029666	1	"GO:0003674, GO:0005575, GO:0008150"
"DKUS022_white_c10551"	"DKUS022_white_c10551"	"AT3G27200,NA"	0.263881032295961	0.0640858572034851	0.0103779642394783	0.428000725915511	"GO:0005507, GO:0005507, GO:0009055, GO:0031225, GO:0031225"
"DKUS022_white_c10553"	"DKUS022_white_c10553"	"AT3G14620,NA"	0.752338808242527	0.42784798646169	0.00403899675842895	1	"GO:0004497, GO:0005506, GO:0007623, GO:0009055, GO:0012505, GO:0019825, GO:0020037"
"DKUS022_white_c10568"	"DKUS022_white_c10568"	"AT2G20930,NA"	0.828180872265445	0.642304403368111	0.015362173156264	1	"GO:0003674, GO:0006810, GO:0006888, GO:0006888"
"DKUS022_white_c10574"	"DKUS022_white_c10574"	"AT5G57655,NA"	0.390261607149559	1	0.0237337633954263	1	"GO:0005773, GO:0005773, GO:0005773, GO:0005773, GO:0005774, GO:0005774, GO:0005774, GO:0005774, GO:0005774, GO:0005774, GO:0005783, GO:0005975, GO:0005975, GO:0005975, GO:0009045, GO:0009045, GO:0009045"
"DKUS022_white_c1058"	"DKUS022_white_c1058"	"NA,NA"	0.69219721576891	1	0.00905960292474955	0.70755807696615	NA
"DKUS022_white_c10595"	"DKUS022_white_c10595"	"AT4G12970,NA"	0.817412803657241	1	0.00209598655591639	0.766954151961654	"GO:0003674, GO:0007267, GO:0010375, GO:0010375, GO:0012505, GO:2000038, GO:2000038, GO:2000123"
"DKUS022_white_c10623"	"DKUS022_white_c10623"	"AT2G44270,NA"	0.822226169587615	0.129191344945853	0.00551882670187388	0.133583994842559	"GO:0000302, GO:0005524, GO:0005524, GO:0080157"
"DKUS022_white_c10642"	"DKUS022_white_c10642"	"AT3G60210,NA"	0.749397685608087	0.797721529811195	0.0485253762671907	1	"GO:0005524, GO:0005737, GO:0006457, GO:0006457, GO:0006457, GO:0009507"
"DKUS022_white_c10665"	"DKUS022_white_c10665"	"AT3G11050,NA"	0.630176401527099	1	0.000589851431127919	0.737716158756848	"GO:0005488, GO:0006826, GO:0006879, GO:0006979, GO:0008199, GO:0008199, GO:0009507, GO:0009737, GO:0016491, GO:0046914"
"DKUS022_white_c10686"	"DKUS022_white_c10686"	"AT1G08780,NA"	0.365987707191157	0.0203374610337711	0.0407785601623417	1	"GO:0005515, GO:0005829, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0051082"
"DKUS022_white_c10708"	"DKUS022_white_c10708"	"NA,NA"	0.539211682453292	0.536181741945163	0.00166432725095271	0.802599425447808	NA
"DKUS022_white_c10765"	"DKUS022_white_c10765"	"NA,NA"	0.857114066135944	1	0.0195712098541205	1	NA
"DKUS022_white_c10771"	"DKUS022_white_c10771"	"AT1G56440,NA"	0.785439653097258	1	0.000195836380512027	0.33746928184467	"GO:0005488, GO:0005488, GO:0005575, GO:0008150"
"DKUS022_white_c10773"	"DKUS022_white_c10773"	"AT5G19860,NA"	0.601327371123315	1	0.0218377425515491	0.480396349653616	"GO:0005773, GO:0005773, GO:0008150"
"DKUS022_white_c10780"	"DKUS022_white_c10780"	"AT5G42340,NA"	0.610303353306911	0.461597039432533	0.0207223838283869	1	"GO:0004842, GO:0005488, GO:0016567, GO:0016567, GO:0016567"
"DKUS022_white_c10804"	"DKUS022_white_c10804"	"NA,NA"	0.622646395024833	1	0.0432584996493933	1	NA
"DKUS022_white_c10865"	"DKUS022_white_c10865"	"AT1G67230,NA"	0.754893899467901	1	0.0318915880642416	0.629047214696256	"GO:0003674, GO:0005634, GO:0005634, GO:0005829, GO:0005829, GO:0006997, GO:0006997"
"DKUS022_white_c10868"	"DKUS022_white_c10868"	"NA,NA"	0.303320483824915	0.439344683015682	5.74945086577937e-06	0.969960098103438	NA
"DKUS022_white_c10873"	"DKUS022_white_c10873"	"AT3G54420,NA"	0.689516137295676	1	0.00513970565799773	1	"GO:0004568, GO:0004568, GO:0005618, GO:0009626, GO:0009626, GO:0010262"
